etf_id,date,adj_close,close,high,low,open,volume
VO,2015-05-01,110.79623413085938,129.75,129.8000030517578,128.69000244140625,128.8300018310547,285000
VO,2015-05-04,111.11214447021484,130.1199951171875,130.4199981689453,129.9499969482422,130.08999633789062,170500
VO,2015-05-05,109.70317840576172,128.47000122070312,130.25,128.33999633789062,130.0800018310547,288500
VO,2015-05-06,109.48119354248047,128.2100067138672,129.0800018310547,127.5999984741211,129.00999450683594,288500
VO,2015-05-07,109.86541748046875,128.66000366210938,128.94000244140625,127.88999938964844,128.07000732421875,239000
VO,2015-05-08,110.95844268798828,129.94000244140625,130.3000030517578,129.64999389648438,129.64999389648438,173600
VO,2015-05-11,110.70223999023438,129.63999938964844,130.22999572753906,129.5500030517578,129.86000061035156,169600
VO,2015-05-12,110.40339660644531,129.2899932861328,129.61000061035156,128.47999572753906,129.2100067138672,251700
VO,2015-05-13,110.30091857910156,129.1699981689453,129.97000122070312,129.02000427246094,129.5500030517578,214600
VO,2015-05-14,111.24874114990234,130.27999877929688,130.33999633789062,129.50999450683594,129.7899932861328,382700
VO,2015-05-15,111.44517517089844,130.50999450683594,130.50999450683594,129.92999267578125,130.38999938964844,186400
VO,2015-05-18,112.06857299804688,131.24000549316406,131.3000030517578,130.27999877929688,130.4199981689453,220400
VO,2015-05-19,111.84651184082031,130.97999572753906,131.35000610351562,130.72000122070312,131.35000610351562,212500
VO,2015-05-20,111.88066101074219,131.02000427246094,131.5,130.74000549316406,131.1199951171875,211600
VO,2015-05-21,112.13687133789062,131.32000732421875,131.47000122070312,130.82000732421875,130.99000549316406,196300
VO,2015-05-22,111.9746322631836,131.1300048828125,131.3699951171875,130.97000122070312,131.07000732421875,318800
VO,2015-05-26,110.77057647705078,129.72000122070312,130.9199981689453,129.44000244140625,130.9199981689453,482200
VO,2015-05-27,111.66719055175781,130.77000427246094,130.83999633789062,129.72999572753906,129.97000122070312,242300
VO,2015-05-28,111.4109878540039,130.47000122070312,130.74000549316406,130.0800018310547,130.63999938964844,219100
VO,2015-05-29,110.6937255859375,129.6300048828125,130.52999877929688,129.58999633789062,130.4499969482422,351100
VO,2015-06-01,110.94988250732422,129.92999267578125,130.19000244140625,129.22000122070312,130.02999877929688,326300
VO,2015-06-02,110.91573333740234,129.88999938964844,130.3000030517578,129.22000122070312,129.55999755859375,371700
VO,2015-06-03,111.12069702148438,130.1300048828125,130.52000427246094,129.77000427246094,130.19000244140625,714800
VO,2015-06-04,110.147216796875,128.99000549316406,129.92999267578125,128.8300018310547,129.60000610351562,337200
VO,2015-06-05,110.30091857910156,129.1699981689453,129.35000610351562,128.2100067138672,128.86000061035156,235300
VO,2015-06-08,109.5665283203125,128.30999755859375,129.30999755859375,128.2899932861328,129.0500030517578,286900
VO,2015-06-09,109.43846130371094,128.16000366210938,128.5500030517578,127.70999908447266,128.36000061035156,227300
VO,2015-06-10,110.54855346679688,129.4600067138672,129.60000610351562,128.57000732421875,128.63999938964844,228300
VO,2015-06-11,110.97551727294922,129.9600067138672,130.0800018310547,129.47000122070312,129.75,254100
VO,2015-06-12,110.38630676269531,129.27000427246094,129.5800018310547,129.1199951171875,129.49000549316406,324100
VO,2015-06-15,109.75440216064453,128.52999877929688,128.83999633789062,127.87000274658203,128.5500030517578,416600
VO,2015-06-16,110.3692398071289,129.25,129.3000030517578,128.3699951171875,128.3699951171875,184600
VO,2015-06-17,110.7193374633789,129.66000366210938,129.9499969482422,128.83999633789062,129.50999450683594,223600
